image_id,relative_path,image_role,condition_key,selection_seed,python_pore_area_fraction,fiji_pore_area_fraction,difference_pore_area_fraction,absolute_difference_pore_area_fraction,python_eq_diameter_median_um,fiji_eq_diameter_median_um,difference_eq_diameter_median_um,absolute_difference_eq_diameter_median_um,python_circularity_median,fiji_circularity_median,difference_circularity_median,absolute_difference_circularity_median,python_object_count,fiji_object_count,difference_object_count,absolute_difference_object_count
sem_01,Figure 3/Coating side-view SEM.tif,coating,base|unknown|unknown|spray|none|na|sprayna,20260830,0.76935632272567,0.76686464,-0.002491682725670019,0.002491682725670019,3.246368580155586,4.32767651,1.0813079298444137,1.0813079298444137,0.6997438426702546,0.70042118,0.0006773373297453977,0.0006773373297453977,73.0,267.0,194.0,194.0
sem_02,Figure 3/Coating top-view SEM.tif,coating,base|unknown|unknown|spray|none|na|sprayna,20260830,0.5241909269217208,0.51999129,-0.004199636921720762,0.004199636921720762,10.764037863974307,10.23495069,-0.5290871739743075,0.5290871739743075,1.0,0.96537888,-0.03462111999999995,0.03462111999999995,2136.0,3611.0,1475.0,1475.0
sem_03,Figure 5/Unsintered SP_Coating after tape test_SEM.tif,coating,unsintered|PDMS|unknown|spray|tape|1|sprayna,20260830,0.6114217868476728,0.61250165,0.0010798631523272206,0.0010798631523272206,6.694870979339597,5.23703716,-1.457833819339597,1.457833819339597,0.7885244970622721,0.78770819,-0.0008163070622720925,0.0008163070622720925,598.0,908.0,310.0,310.0
sem_04,Figure 6/Binder SP_coating failure after tape_SEM.tif,coating,binder|PUR|unknown|spray|tape|25|sprayna,20260830,0.8279817524682651,0.82463196,-0.003349792468265056,0.003349792468265056,2.50704067236955,2.06243934,-0.44460133236955013,0.44460133236955013,0.8189480654984088,0.79261437,-0.026333695498408805,0.026333695498408805,325.0,499.0,174.0,174.0
sem_05,Supplementary Figure S3/SP coating_2 spray cycle.png,coating,base|unknown|unknown|spray|none|na|spray2,20260830,0.5015732775323568,0.49991475,-0.0016585275323567905,0.0016585275323567905,11.780033048363196,10.62921522,-1.150817828363195,1.150817828363195,0.8846379077923384,0.87013232,-0.014505587792338459,0.014505587792338459,281.0,457.0,176.0,176.0
sem_06,Supplementary Figure S3/SP coating_3 spray cycle.png,coating,base|unknown|unknown|spray|none|na|spray3,20260830,0.5505502596295435,0.54830272,-0.0022475396295434935,0.0022475396295434935,9.942720412154348,9.43574706,-0.5069733521543469,0.5069733521543469,0.9468587356777374,0.90970487,-0.037153865677737374,0.037153865677737374,363.0,462.0,99.0,99.0
sem_07,Supplementary Figure S7/unsieved SP coating_PUR_SEM.tif,coating,base|PUR|unsieved|spray|none|na|sprayna,20260830,0.5978752534379408,0.59395385,-0.003921403437940785,0.003921403437940785,11.885262827644343,10.61556126,-1.2697015676443435,1.2697015676443435,0.923535245859492,0.90429493,-0.01924031585949193,0.01924031585949193,1439.0,1949.0,510.0,510.0
sem_08,Figure 2/High magnification SEM of SP.tif,particle,base|unknown|unknown|unknown|none|na|sprayna,20260830,0.4255360763399153,0.42754292,0.0020068436600846895,0.0020068436600846895,0.2070117153877778,0.21528076,0.008269044612222193,0.008269044612222193,0.8805782064118304,0.86220568,-0.018372526411830403,0.018372526411830403,588.0,1256.0,668.0,668.0
sem_09,Supplementary Figure S1/Primary particles_SEM.tif,particle,base|unknown|unknown|unknown|none|na|sprayna,20260830,0.3587083480253878,0.36188596,0.0031776119746121934,0.0031776119746121934,0.1739120437520879,0.16947478,-0.004437263752087917,0.004437263752087917,0.911998873303036,0.90759022,-0.00440865330303597,0.00440865330303597,371.0,434.0,63.0,63.0
sem_10,Supplementary Figure S2/Spray dried SPs_SEM_02.tif,particle,base|unknown|unknown|spray|none|na|sprayna,20260830,0.6174368058004231,0.61614345,-0.0012933558004231127,0.0012933558004231127,7.855489226699074,6.531704,-1.3237852266990737,1.3237852266990737,0.8482794135197185,0.84259422,-0.005685193519718523,0.005685193519718523,434.0,662.0,228.0,228.0
sem_11,Supplementary Figure S8/Binder SP_low magnification_SEM_02.tif,particle,binder|unknown|unknown|unknown|none|na|sprayna,20260830,0.5915530787200282,0.59084097,-0.0007121087200281373,0.0007121087200281373,5.010689618457,3.54989434,-1.4607952784569997,1.4607952784569997,0.8418153507488895,0.84473968,0.0029243292511105246,0.0029243292511105246,322.0,528.0,206.0,206.0
sem_12,Figure 1/lotus_07.tif,reference,base|unknown|unknown|unknown|none|na|sprayna,20260830,0.5375292830622348,0.53754819,1.890693776518404e-05,1.890693776518404e-05,2.717463358866586,2.69322035,-0.02424300886658637,0.02424300886658637,0.2893210817123907,0.53716838,0.24784729828760932,0.24784729828760932,56.0,1993.0,1937.0,1937.0
