condition_key,feature,small_field_value,large_field_value,relative_difference
900C|PUR|unknown|spray|abrasion|15|sprayna,solid_area_fraction,0.29928816995768687,0.28734490699929477,0.040718000492928876
900C|PUR|unknown|spray|abrasion|15|sprayna,eq_diameter_median_um,0.2938415705331363,4.807225272862896,1.7695842226302638
900C|PUR|unknown|spray|abrasion|15|sprayna,circularity_median,0.9235352458594918,0.7731645360369906,0.1772508152906666
900C|PUR|unknown|spray|abrasion|15|sprayna,aspect_ratio_median,1.6434510005830674,1.4981890983104535,0.09247520256930912
900C|PUR|unknown|spray|abrasion|15|sprayna,pore_component_density_per_mm2,247228.9915380569,276.23351009838757,1.9955357142857142
900C|PUR|unknown|spray|abrasion|15|sprayna,edge_density_per_um,4.596643739297763,0.48908405350060663,1.615328170576506
900C|PUR|unknown|spray|abrasion|15|sprayna,nearest_neighbor_spacing_um,0.6138299553896357,9.54051404730972,1.7582000549804742
900C|PUR|unknown|spray|abrasion|15|sprayna,texture_glcm_contrast_mean,3.8876053408467337,3.805009108825496,0.02147416396898345
900C|PUR|unknown|spray|abrasion|15|sprayna,texture_glcm_homogeneity_mean,0.5268826987114127,0.5195154832175805,0.014081093834159742
900C|PUR|unknown|spray|abrasion|15|sprayna,texture_lbp_entropy,3.1065749653628787,3.064731647343223,0.013560602525724717
900C|PUR|unknown|spray|abrasion|15|sprayna,texture_laplacian_variance,0.1702011078596115,0.19878916442394257,0.15495290099250822
base|PDMS|unsieved|spray|none|na|sprayna,solid_area_fraction,0.44185389853667134,0.41871391264104374,0.05377841372873568
base|PDMS|unsieved|spray|none|na|sprayna,eq_diameter_median_um,10.015484840252647,12.598353400621399,0.22843256707302714
base|PDMS|unsieved|spray|none|na|sprayna,circularity_median,0.8006554716135295,0.9765301792254112,0.19792496921034688
base|PDMS|unsieved|spray|none|na|sprayna,aspect_ratio_median,1.3306263879324862,1.3002597227939108,0.023084743208567102
base|PDMS|unsieved|spray|none|na|sprayna,pore_component_density_per_mm2,158.83426830657285,19.888812727083902,1.5548686244203849
base|PDMS|unsieved|spray|none|na|sprayna,edge_density_per_um,0.46024419359214297,0.1986511509622618,0.7940351826464831
base|PDMS|unsieved|spray|none|na|sprayna,nearest_neighbor_spacing_um,12.330174369791688,15.814735234579523,0.24761570840123762
base|PDMS|unsieved|spray|none|na|sprayna,texture_glcm_contrast_mean,5.3426971663038545,5.034343082249556,0.05943006419334728
base|PDMS|unsieved|spray|none|na|sprayna,texture_glcm_homogeneity_mean,0.4552332573398377,0.4590377118859916,0.008322378538097969
base|PDMS|unsieved|spray|none|na|sprayna,texture_lbp_entropy,3.0700555169353234,3.1847002481266915,0.036658419768112155
base|PDMS|unsieved|spray|none|na|sprayna,texture_laplacian_variance,0.2363201230764389,0.23348945379257202,0.012050283447687401
base|unknown|unknown|spray|none|na|sprayna,solid_area_fraction,0.5373049629760226,0.47580907307827924,0.14833087482854374
base|unknown|unknown|spray|none|na|sprayna,eq_diameter_median_um,0.06666422005389822,10.764037863974309,2.2797442520059366
base|unknown|unknown|spray|none|na|sprayna,circularity_median,1.0,1.0,0.0
base|unknown|unknown|spray|none|na|sprayna,aspect_ratio_median,1.3939603815328718,1.2329803338037013,0.10943635958628406
base|unknown|unknown|spray|none|na|sprayna,pore_component_density_per_mm2,7436206.091848594,58.561504140858155,2.9995070607823178
base|unknown|unknown|spray|none|na|sprayna,edge_density_per_um,22.275807866930016,0.21727939968936272,2.8807102043784845
base|unknown|unknown|spray|none|na|sprayna,nearest_neighbor_spacing_um,0.12273119426253598,13.489471844370598,1.8675824704336843
base|unknown|unknown|spray|none|na|sprayna,texture_glcm_contrast_mean,4.837341324120434,5.781277964153003,0.20926937816339808
base|unknown|unknown|spray|none|na|sprayna,texture_glcm_homogeneity_mean,0.4491242705802052,0.4418127598319497,0.014753490078598738
base|unknown|unknown|spray|none|na|sprayna,texture_lbp_entropy,3.213906225187111,3.259436986717459,0.014269372755616143
base|unknown|unknown|spray|none|na|sprayna,texture_laplacian_variance,0.1542525738477707,0.16259483993053436,0.06592191166583661
binder|PUR|unknown|spray|tape|25|sprayna,solid_area_fraction,0.0721278869887165,0.17201824753173484,0.8182833673644139
binder|PUR|unknown|spray|tape|25|sprayna,eq_diameter_median_um,0.23661767816225396,2.5070406723695506,1.6550333198487084
binder|PUR|unknown|spray|tape|25|sprayna,circularity_median,0.6272281872108688,0.8189480654984088,0.2651404044674436
binder|PUR|unknown|spray|tape|25|sprayna,aspect_ratio_median,2.329782436218698,1.7726162341261957,0.2716294767350775
binder|PUR|unknown|spray|tape|25|sprayna,pore_component_density_per_mm2,44197.36161574202,497.22031817709757,1.9555006180469716
binder|PUR|unknown|spray|tape|25|sprayna,edge_density_per_um,5.626409627955334,0.8819858942854236,1.4579395850960846
binder|PUR|unknown|spray|tape|25|sprayna,nearest_neighbor_spacing_um,0.45280471779092824,4.88761979594756,1.6608473977101275
binder|PUR|unknown|spray|tape|25|sprayna,texture_glcm_contrast_mean,1.7966704593039509,3.7153981427961473,0.6961915106646043
binder|PUR|unknown|spray|tape|25|sprayna,texture_glcm_homogeneity_mean,0.6340702758822936,0.5264636524584178,0.1854433046650215
binder|PUR|unknown|spray|tape|25|sprayna,texture_lbp_entropy,3.0072615856260496,3.036788445414798,0.009770554392202396
binder|PUR|unknown|spray|tape|25|sprayna,texture_laplacian_variance,0.09844467043876648,0.16965404152870178,0.5312175546598285
